C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_44_975.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_44_975.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_44_975.jpg, 0, 0, 0, 8.013435E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_081.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_081.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_081.jpg, 0, 0, 0, 7.878421E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_182.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_182.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_182.jpg, 0, 0, 0, 7.951727E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_289.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_289.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_289.jpg, 0, 0, 0, 8.207297E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_398.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_398.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_398.jpg, 0, 0, 0, 7.940631E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_505.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_505.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_505.jpg, 0, 0, 0, 7.819538E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_608.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_608.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_608.jpg, 0, 0, 0, 7.878694E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_718.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_718.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_718.jpg, 0, 0, 0, 7.843688E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_824.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_824.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_824.jpg, 0, 0, 0, 7.94515E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_45_934.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_45_934.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_45_934.jpg, 0, 0, 0, 7.835095E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_038.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_038.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_038.jpg, 0, 0, 0, 7.936334E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_141.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_141.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_141.jpg, 0, 0, 0, 8.421798E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_244.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_244.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_244.jpg, 0, 0, 0, 7.861172E-05
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_354.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_354.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_354.jpg, 0, 0.3274744, 0, 0.2760834
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_456.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_456.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_456.jpg, 0, 0.6325581, 0, 0.8505158
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_558.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_558.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_558.jpg, 0, 0.9367689, 0, 1.908239
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_666.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_666.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_666.jpg, 0, 1, 0, 3.091804
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_770.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_770.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_770.jpg, -0.3101172, 1, 0, 4.485863
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_876.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_876.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_876.jpg, 0, 1, 0, 5.646088
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_46_986.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_46_986.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_46_986.jpg, 0, 1, 0, 6.794979
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_096.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_096.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_096.jpg, 0, 1, 0, 8.160008
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_204.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_204.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_204.jpg, -0.2946528, 1, 0, 9.261217
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_311.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_311.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_311.jpg, -0.009016365, 1, 0, 10.59696
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_417.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_417.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_417.jpg, 0, 1, 0, 11.53095
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_520.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_520.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_520.jpg, 0, 1, 0, 12.75609
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_629.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_629.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_629.jpg, -0.358021, 1, 0, 14.11545
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_730.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_730.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_730.jpg, -0.05506176, 1, 0, 14.98541
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_831.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_831.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_831.jpg, -0.1171167, 1, 0, 16.2636
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_47_942.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_47_942.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_47_942.jpg, -0.4166943, 1, 0, 17.01499
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_053.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_053.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_053.jpg, -0.1202846, 1, 0, 18.2726
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_163.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_163.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_163.jpg, 0, 1, 0, 19.44224
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_274.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_274.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_274.jpg, -0.3288274, 1, 0, 20.60225
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_380.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_380.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_380.jpg, -0.3339315, 1, 0, 21.43155
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_487.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_487.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_487.jpg, -0.01638817, 1, 0, 22.47297
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_591.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_591.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_591.jpg, -0.1579149, 1, 0, 23.62881
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_695.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_695.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_695.jpg, -0.4685194, 1, 0, 24.48366
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_805.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_805.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_805.jpg, -0.1702731, 1, 0, 25.43726
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_48_906.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_48_906.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_48_906.jpg, 0, 1, 0, 26.37127
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_013.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_013.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_013.jpg, 0, 1, 0, 27.49827
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_121.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_121.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_121.jpg, -0.2975418, 1, 0, 28.38853
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_226.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_226.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_226.jpg, -0.04299708, 1, 0, 29.30468
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_337.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_337.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_337.jpg, 0, 1, 0, 30.19135
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_443.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_443.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_443.jpg, 0, 1, 0, 30.18985
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_549.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_549.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_549.jpg, -0.1616932, 1, 0, 30.18404
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_657.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_657.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_657.jpg, -0.4184476, 1, 0, 30.15717
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_760.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_760.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_760.jpg, -0.1382793, 1, 0, 30.19198
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_866.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_866.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_866.jpg, 0, 1, 0, 30.18937
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_49_969.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_49_969.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_49_969.jpg, -0.3045314, 1, 0, 30.17536
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_076.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_076.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_076.jpg, 0, 1, 0, 30.18877
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_182.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_182.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_182.jpg, 0, 1, 0, 30.19
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_283.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_283.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_283.jpg, 0, 1, 0, 30.18932
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_385.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_385.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_385.jpg, 0, 1, 0, 30.19003
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_491.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_491.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_491.jpg, 0, 1, 0, 30.19018
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_604.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_604.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_604.jpg, -0.2984818, 1, 0, 30.17169
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_709.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_709.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_709.jpg, -0.651924, 1, 0, 30.1271
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_818.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_818.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_818.jpg, -0.9686214, 1, 0, 30.0939
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_50_941.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_50_941.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_50_941.jpg, -0.5905119, 1, 0, 30.19012
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_052.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_052.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_052.jpg, -0.2575024, 1, 0, 30.20099
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_161.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_161.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_161.jpg, 0, 1, 0, 30.18487
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_267.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_267.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_267.jpg, 0, 1, 0, 30.19198
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_377.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_377.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_377.jpg, 0.1619594, 1, 0, 30.18001
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_483.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_483.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_483.jpg, 0.4803758, 1, 0, 30.14198
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_593.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_593.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_593.jpg, 0.8094912, 1, 0, 30.10362
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_698.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_698.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_698.jpg, 0.4964018, 1, 0, 30.18554
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_800.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_800.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_800.jpg, 0.2221326, 1, 0, 30.19763
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_51_905.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_51_905.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_51_905.jpg, 0, 1, 0, 30.19174
C:\Users\Felix\Documents\UdemySDCars\IMG\center_2018_09_01_23_22_52_010.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\left_2018_09_01_23_22_52_010.jpg, C:\Users\Felix\Documents\UdemySDCars\IMG\right_2018_09_01_23_22_52_010.jpg, 0.03660882, 1, 0, 30.19147
